"INCIDENT_NUMBER","OFFENSE_CODE","OFFENSE_CODE_GROUP","OFFENSE_DESCRIPTION","DISTRICT","REPORTING_AREA","SHOOTING","OCCURRED_ON_DATE","YEAR","MONTH","DAY_OF_WEEK","HOUR","UCR_PART","STREET","Lat","Long","Location","distrito"
"222061657",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-08-14 00:02:00",2022,8,"Sunday",0,NA,"BLUE HILL AVE",42.2692227825756,-71.0938402274269,"(42.269222782575646, -71.09384022742691)","Mattapan"
"222061664",520,NA,"BURGLARY - RESIDENTIAL","C6",NA,0,"2022-08-14 00:16:00",2022,8,"Sunday",0,NA,"W THIRD ST",42.3376860413701,-71.0469626570741,"(42.33768604137006, -71.04696265707409)","South Boston"
"222061656",423,NA,"ASSAULT - AGGRAVATED","C11",NA,0,"2022-08-14 00:21:00",2022,8,"Sunday",0,NA,"GENEVA AVE",42.302096135403,-71.0692284154508,"(42.302096135403005, -71.06922841545081)","Dorchester"
"222061670",801,NA,"ASSAULT - SIMPLE","D4",273,0,"2022-08-14 00:21:00",2022,8,"Sunday",0,NA,"CAMDEN ST & SHAWMUT AVE
BOSTON  MA 02118
UNITED ST",42.3365499745344,-71.0792699948463,"(42.33654997453439, -71.07926999484631)","South End"
"222061694",423,NA,"ASSAULT - AGGRAVATED","B3",421,0,"2022-08-14 00:23:00",2022,8,"Sunday",0,NA,"WOODDALE AVE",42.2761312971879,-71.0876535111684,"(42.27613129718785, -71.08765351116841)","Mattapan"
"222061661",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-14 00:36:00",2022,8,"Sunday",0,NA,"BROAD ST & STATE ST
BOSTON  MA 02109
UNITED STATES",42.359210032918,-71.0546400176276,"(42.35921003291797, -71.05464001762758)","Downtown"
"222061685",301,NA,"ROBBERY","A1",75,0,"2022-08-14 00:52:00",2022,8,"Sunday",0,NA,"CAUSEWAY ST & FRIEND ST
BOSTON  MA 02114
UNITED ST",42.3652000135888,-71.0618100322948,"(42.3652000135888, -71.06181003229477)","West End"
"222061665",423,NA,"ASSAULT - AGGRAVATED","C11",NA,1,"2022-08-14 01:13:00",2022,8,"Sunday",1,NA,"WASHINGTON ST",42.2948142618495,-71.0720087096609,"(42.29481426184953, -71.07200870966095)","Dorchester"
"222061692",1402,NA,"VANDALISM","B3",442,0,"2022-08-14 02:34:00",2022,8,"Sunday",2,NA,"BROWNING AVE & BERNARD ST
BOSTON  MA 02124
UNITED ",42.2944499591935,-71.080250012889,"(42.29444995919353, -71.08025001288895)","Dorchester"
"222061681",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-14 02:52:00",2022,8,"Sunday",2,NA,"BOYLSTON ST & CHARLES ST S
BOSTON  MA 02116
UNITED",42.3524949601774,-71.0675000423344,"(42.352494960177445, -71.06750004233444)","Beacon Hill"
"222061795",520,NA,"BURGLARY - RESIDENTIAL","D14",NA,0,"2022-08-14 04:50:00",2022,8,"Sunday",4,NA,"COMMONWEALTH AVE",42.348664883669,-71.1388531788863,"(42.348664883669045, -71.13885317888634)","Allston"
"222061733",1402,NA,"VANDALISM","B3",465,0,"2022-08-14 05:20:00",2022,8,"Sunday",5,NA,"WILCOCK ST",42.2868893029675,-71.0922299062465,"(42.28688930296754, -71.09222990624654)","Mattapan"
"222061715",301,NA,"ROBBERY","A1",123,0,"2022-08-14 05:49:00",2022,8,"Sunday",5,NA,"WASHINGTON ST",42.3499725621905,-71.0634881686036,"(42.34997256219053, -71.06348816860363)","Beacon Hill"
"222062023",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",NA,0,"2022-08-14 07:00:00",2022,8,"Sunday",7,NA,"HUNTINGTON AVE",42.3422154350383,-71.085770746562,"(42.34221543503832, -71.08577074656198)","Fenway"
"222062891",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D14",778,0,"2022-08-14 07:30:00",2022,8,"Sunday",7,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222061714",1402,NA,"VANDALISM","A1",NA,0,"2022-08-14 07:59:00",2022,8,"Sunday",7,NA,"ENDICOTT ST",42.3648492620619,-71.0573602774689,"(42.36484926206193, -71.05736027746894)","North End"
"222061958",1402,NA,"VANDALISM","B2",NA,0,"2022-08-14 08:13:00",2022,8,"Sunday",8,NA,"COLUMBIA RD",42.3087695907672,-71.0746071675211,"(42.30876959076716, -71.07460716752107)","Dorchester"
"222061711",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-14 08:40:00",2022,8,"Sunday",8,NA,"MASSACHUSETTS AVE & POMPEII ST
ROXBURY  MA 02119
U",42.3300749917401,-71.0696220121214,"(42.33007499174006, -71.06962201212143)","South End"
"222061718",301,NA,"ROBBERY","E5",NA,0,"2022-08-14 09:03:00",2022,8,"Sunday",9,NA,"WASHINGTON ST & BRADEEN ST
ROSLINDALE  MA 02131
UN",42.2911859952593,-71.1230630252365,"(42.2911859952593, -71.12306302523648)","Roslindale"
"222061720",613,NA,"LARCENY SHOPLIFTING","B2",NA,0,"2022-08-14 09:17:00",2022,8,"Sunday",9,NA,"BLUE HILL AVE",42.308969992788,-71.0828483864105,"(42.308969992788, -71.08284838641052)","Roxbury"
"222061960",616,NA,"LARCENY THEFT OF BICYCLE","D4",167,0,"2022-08-14 09:30:00",2022,8,"Sunday",9,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061741",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-08-14 10:49:00",2022,8,"Sunday",10,NA,"MASSACHUSETTS AVE & WASHINGTON ST
BOSTON  MA 02118",42.3364899718332,-71.0770500090912,"(42.336489971833174, -71.07705000909121)","South End"
"222063797",1402,NA,"VANDALISM","C6",200,0,"2022-08-14 10:59:00",2022,8,"Sunday",10,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222061752",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-14 11:10:00",2022,8,"Sunday",11,NA,"MASSACHUSETTS AVE",42.3315214827848,-71.0708530659426,"(42.33152148278479, -71.0708530659426)","South End"
"222061947",301,NA,"ROBBERY","A1",117,0,"2022-08-14 11:15:00",2022,8,"Sunday",11,NA,"BOYLSTON ST",42.3523118967664,-71.0637051009578,"(42.35231189676638, -71.06370510095782)","Beacon Hill"
"222061759",613,NA,"LARCENY SHOPLIFTING","C11",NA,0,"2022-08-14 11:30:00",2022,8,"Sunday",11,NA,"GENEVA AVE",42.2984886615439,-71.0631329417796,"(42.298488661543864, -71.06313294177963)","Dorchester"
"222070098",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","A15",41,0,"2022-08-14 12:00:00",2022,8,"Sunday",12,NA,"VINE ST",42.3766316681323,-71.0559319549787,"(42.37663166813234, -71.05593195497872)","Charlestown"
"222061957",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",167,0,"2022-08-14 12:00:00",2022,8,"Sunday",12,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222066136",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-08-14 12:00:00",2022,8,"Sunday",12,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061764",520,NA,"BURGLARY - RESIDENTIAL","E18",NA,0,"2022-08-14 12:39:00",2022,8,"Sunday",12,NA,"RIVER ST",42.2533033949896,-71.1297180558524,"(42.25330339498959, -71.12971805585241)","Hyde Park"
"222061771",801,NA,"ASSAULT - SIMPLE","E18",NA,0,"2022-08-14 12:55:00",2022,8,"Sunday",12,NA,"AMERICAN LEGION HWY",42.2753131149712,-71.1158779769403,"(42.275313114971155, -71.11587797694025)","Roslindale"
"222061799",1402,NA,"VANDALISM","C6",NA,0,"2022-08-14 14:29:00",2022,8,"Sunday",14,NA,"DORCHESTER AVE",42.3229492320332,-71.056817594705,"(42.32294923203322, -71.05681759470501)","South Boston"
"222061793",301,NA,"ROBBERY","D14",778,0,"2022-08-14 15:17:00",2022,8,"Sunday",15,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222061816",801,NA,"ASSAULT - SIMPLE","C6",NA,0,"2022-08-14 15:32:00",2022,8,"Sunday",15,NA,"ORTON-MAROTTA WAY",42.3373182357994,-71.0538321009842,"(42.3373182357994, -71.05383210098421)","South Boston"
"222061821",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-14 15:49:00",2022,8,"Sunday",15,NA,"BOYLSTON ST",42.3509590879459,-71.0741278007508,"(42.350959087945945, -71.07412780075079)","Back Bay"
"222061819",619,NA,"LARCENY ALL OTHERS","A1",NA,0,"2022-08-14 16:17:00",2022,8,"Sunday",16,NA,"KINGSTON ST & SUMMER ST
BOSTON  MA 02111
UNITED ST",42.3540899881751,-71.0586099759414,"(42.354089988175105, -71.05860997594141)","Downtown"
"222061812",1402,NA,"VANDALISM","C6",NA,0,"2022-08-14 16:20:00",2022,8,"Sunday",16,NA,"E FIRST ST",42.3382731011334,-71.0280203441267,"(42.33827310113335, -71.0280203441267)","South Boston"
"222061843",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-14 17:23:00",2022,8,"Sunday",17,NA,"HANOVER ST & CONGRESS ST
BOSTON  MA 02109
UNITED S",42.3615609722275,-71.0575819593542,"(42.3615609722275, -71.05758195935418)","Downtown"
"222061838",619,NA,"LARCENY ALL OTHERS","C11",NA,0,"2022-08-14 17:30:00",2022,8,"Sunday",17,NA,"EAST ST",42.3076111022294,-71.0597056054912,"(42.307611102229444, -71.0597056054912)","Dorchester"
"222063049",613,NA,"LARCENY SHOPLIFTING","D4",NA,0,"2022-08-14 17:40:00",2022,8,"Sunday",17,NA,"NEWBURY ST",42.3499973272539,-71.0810344032756,"(42.34999732725388, -71.08103440327558)","Back Bay"
"222062740",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","A1",77,0,"2022-08-14 18:00:00",2022,8,"Sunday",18,NA,"NEW SUDBURY ST",42.3618385665647,-71.0597648909416,"(42.361838566564714, -71.05976489094158)","Downtown"
"222061839",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D14",NA,0,"2022-08-14 18:04:00",2022,8,"Sunday",18,NA,"BRIGHTON AVE & HARVARD AVE
BRIGHTON  MA 02134
UNIT",42.3530700415047,-71.1321159891599,"(42.35307004150469, -71.13211598915987)","Allston"
"222061858",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-14 18:13:00",2022,8,"Sunday",18,NA,"FANEUIL HALL MARKETPLACE",42.3599796722636,-71.0547413455264,"(42.359979672263634, -71.05474134552637)","Downtown"
"222061863",1402,NA,"VANDALISM","C6",NA,0,"2022-08-14 19:20:00",2022,8,"Sunday",19,NA,"DORCHESTER ST",42.3322760416741,-71.0520546369475,"(42.332276041674135, -71.05205463694752)","South Boston"
"222062346",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","D4",167,0,"2022-08-14 20:00:00",2022,8,"Sunday",20,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222064383",1402,NA,"VANDALISM","D4",167,0,"2022-08-14 20:00:00",2022,8,"Sunday",20,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061875",613,NA,"LARCENY SHOPLIFTING","A1",103,0,"2022-08-14 20:00:00",2022,8,"Sunday",20,NA,"SCHOOL ST",42.3575461992396,-71.0588195319583,"(42.35754619923963, -71.0588195319583)","Downtown"
"222062104",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",200,0,"2022-08-14 20:00:00",2022,8,"Sunday",20,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222061879",423,NA,"ASSAULT - AGGRAVATED","A1",95,0,"2022-08-14 21:30:00",2022,8,"Sunday",21,NA,"STATE ST",42.3596131605938,-71.0519580897118,"(42.35961316059381, -71.05195808971176)","Downtown"
"222062029",301,NA,"ROBBERY","B2",NA,0,"2022-08-14 22:00:00",2022,8,"Sunday",22,NA,"HIGHLAND ST",42.3232004041107,-71.0950812773689,"(42.3232004041107, -71.09508127736893)","Roxbury"
"222061987",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C11",NA,0,"2022-08-14 22:00:00",2022,8,"Sunday",22,NA,"PARK ST",42.2964193782633,-71.0686461654138,"(42.2964193782633, -71.06864616541384)","Dorchester"
"222062175",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-08-14 22:30:00",2022,8,"Sunday",22,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061894",423,NA,"ASSAULT - AGGRAVATED","E13",NA,0,"2022-08-14 22:53:00",2022,8,"Sunday",22,NA,"WASHINGTON ST",42.314855461634,-71.0992240984253,"(42.314855461634, -71.0992240984253)","Roxbury"
"222061904",1402,NA,"VANDALISM","B2",NA,0,"2022-08-14 23:57:00",2022,8,"Sunday",23,NA,"CALUMET ST",42.3313483263683,-71.1032248310091,"(42.331348326368264, -71.10322483100914)","Mission Hill"
"222062171",520,NA,"BURGLARY - RESIDENTIAL","A7",28,0,"2022-08-15 00:00:00",2022,8,"Monday",0,NA,"PARIS ST",42.3708180467024,-71.0392907813515,"(42.3708180467024, -71.03929078135145)","East Boston"
"222065410",619,NA,"LARCENY ALL OTHERS","E5",691,0,"2022-08-15 00:00:00",2022,8,"Monday",0,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222064458",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",200,0,"2022-08-15 00:00:00",2022,8,"Monday",0,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222073752",520,NA,"BURGLARY - RESIDENTIAL","B3",444,0,"2022-08-15 00:00:00",2022,8,"Monday",0,NA,"WALES ST",42.297520972793,-71.0850229144802,"(42.29752097279298, -71.08502291448018)","Dorchester"
"222061920",423,NA,"ASSAULT - AGGRAVATED","C11",NA,1,"2022-08-15 00:46:00",2022,8,"Monday",0,NA,"DORCHESTER AVE",42.2783992011305,-71.0663630509312,"(42.27839920113053, -71.06636305093119)","Dorchester"
"222063147",706,NA,"AUTO THEFT - MOTORCYCLE / SCOOTER","B2",282,0,"2022-08-15 01:00:00",2022,8,"Monday",1,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062064",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","C6",NA,0,"2022-08-15 02:00:00",2022,8,"Monday",2,NA,"W BROADWAY",42.3412875043904,-71.054679326494,"(42.341287504390436, -71.05467932649397)","South Boston Waterfront"
"222061963",1402,NA,"VANDALISM","D4",167,0,"2022-08-15 02:05:00",2022,8,"Monday",2,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061926",801,NA,"ASSAULT - SIMPLE","B2",304,0,"2022-08-15 02:21:00",2022,8,"Monday",2,NA,"DIMOCK ST",42.3194977919363,-71.0970735175351,"(42.31949779193633, -71.09707351753512)","Roxbury"
"222061929",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-15 03:11:00",2022,8,"Monday",3,NA,"TREMONT ST",42.3494286414245,-71.0653664119742,"(42.3494286414245, -71.06536641197421)","Beacon Hill"
"222061928",619,NA,"LARCENY ALL OTHERS","E5",NA,0,"2022-08-15 03:22:00",2022,8,"Monday",3,NA,"BAKER ST",42.2798371974768,-71.1676996178499,"(42.27983719747677, -71.16769961784989)","West Roxbury"
"222061935",614,NA,"LARCENY THEFT FROM MV - NON-ACCESSORY","E18",NA,0,"2022-08-15 03:30:00",2022,8,"Monday",3,NA,"PRESCOTT ST",42.2348007910428,-71.1339652165273,"(42.23480079104277, -71.13396521652726)","Hyde Park"
"222061937",1402,NA,"VANDALISM","E18",NA,0,"2022-08-15 05:44:00",2022,8,"Monday",5,NA,"EDGEWATER DR",42.2634971318665,-71.0976912342382,"(42.26349713186652, -71.09769123423823)","Mattapan"
"222061940",801,NA,"ASSAULT - SIMPLE","D4",NA,0,"2022-08-15 06:22:00",2022,8,"Monday",6,NA,"BOYLSTON ST",42.348623815555,-71.0827763708641,"(42.348623815554966, -71.08277637086411)","Back Bay"
"222062254",1402,NA,"VANDALISM","C6",NA,0,"2022-08-15 06:40:00",2022,8,"Monday",6,NA,"SOUTHAMPTON ST",42.3323368209006,-71.0712964238077,"(42.332336820900586, -71.07129642380771)","South End"
"222062118",616,NA,"LARCENY THEFT OF BICYCLE","A1",113,0,"2022-08-15 07:00:00",2022,8,"Monday",7,NA,"SUMMER ST",42.3542624707201,-71.0588333416265,"(42.354262470720144, -71.05883334162647)","Downtown"
"222062826",801,NA,"ASSAULT - SIMPLE","A1",NA,0,"2022-08-15 08:22:00",2022,8,"Monday",8,NA,"FULTON ST",42.3619678450735,-71.0535458045768,"(42.36196784507353, -71.05354580457683)","North End"
"222061970",423,NA,"ASSAULT - AGGRAVATED","E5",NA,1,"2022-08-15 09:18:00",2022,8,"Monday",9,NA,"VFW PKWY",42.275052507337,-71.173076055136,"(42.275052507337016, -71.17307605513598)","West Roxbury"
"222062096",1402,NA,"VANDALISM","B2",NA,0,"2022-08-15 09:21:00",2022,8,"Monday",9,NA,"NORFOLK AVE",42.323971529972,-71.0681124993666,"(42.323971529971985, -71.06811249936658)","Roxbury"
"222061980",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-08-15 09:59:00",2022,8,"Monday",9,NA,"MICHIGAN AVE",42.3025060536545,-71.0832940003941,"(42.30250605365451, -71.08329400039415)","Roxbury"
"222062038",619,NA,"LARCENY ALL OTHERS","D4",167,0,"2022-08-15 10:00:00",2022,8,"Monday",10,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222061997",1402,NA,"VANDALISM","B3",431,0,"2022-08-15 11:09:00",2022,8,"Monday",11,NA,"DON ST & WOODROW AVE
BOSTON  MA 02124
UNITED STATE",42.2867199957307,-71.0859899478001,"(42.28671999573075, -71.08598994780013)","Mattapan"
"222062027",619,NA,"LARCENY ALL OTHERS","D4",NA,0,"2022-08-15 11:35:00",2022,8,"Monday",11,NA,"PARK DR",42.3448166586707,-71.0945796426154,"(42.344816658670695, -71.09457964261539)","Fenway"
"222062037",801,NA,"ASSAULT - SIMPLE","D14",NA,0,"2022-08-15 13:26:00",2022,8,"Monday",13,NA,"WESTERN AVE",42.3631219372792,-71.130563268054,"(42.3631219372792, -71.13056326805405)","Allston"
"222062040",616,NA,"LARCENY THEFT OF BICYCLE","A1",NA,0,"2022-08-15 13:28:00",2022,8,"Monday",13,NA,"HANOVER ST & JOHN F. FITZGERALD SURFACE RD
BOSTON ",42.3621539571429,-71.0564739659864,"(42.3621539571429, -71.05647396598637)","North End"
"222062058",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-08-15 13:39:00",2022,8,"Monday",13,NA,"E SPRINGFIELD ST",42.3360291944093,-71.0751784731697,"(42.33602919440932, -71.07517847316967)","South End"
"222062358",1402,NA,"VANDALISM","B3",465,0,"2022-08-15 14:00:00",2022,8,"Monday",14,NA,"BLUE HILL AVE",42.2848257658049,-71.091373689388,"(42.28482576580488, -71.09137368938802)","Mattapan"
"222062059",801,NA,"ASSAULT - SIMPLE","B3",NA,0,"2022-08-15 14:06:00",2022,8,"Monday",14,NA,"NORFOLK ST",42.2856764706712,-71.0802278120475,"(42.285676470671234, -71.08022781204747)","Mattapan"
"222062071",619,NA,"LARCENY ALL OTHERS","D4",152,0,"2022-08-15 14:20:00",2022,8,"Monday",14,NA,"DARTMOUTH ST",42.3433786010056,-71.0740174800036,"(42.34337860100557, -71.07401748000359)","South End"
"222062057",301,NA,"ROBBERY","D4",167,0,"2022-08-15 14:30:00",2022,8,"Monday",14,NA,"HARRISON AVE",42.3395419898301,-71.0694087696754,"(42.33954198983014, -71.06940876967543)","South End"
"222062079",423,NA,"ASSAULT - AGGRAVATED","B2",NA,0,"2022-08-15 14:57:00",2022,8,"Monday",14,NA,"WALNUT AVE",42.3214897593144,-71.0855455308748,"(42.32148975931442, -71.08554553087475)","Roxbury"
"222062066",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-15 14:58:00",2022,8,"Monday",14,NA,"WASHINGTON ST",42.355123390368,-71.0608797985164,"(42.355123390368036, -71.06087979851635)","Downtown"
"222062161",423,NA,"ASSAULT - AGGRAVATED","D14",NA,0,"2022-08-15 15:00:00",2022,8,"Monday",15,NA,"JETTE CT",42.3468274992136,-71.1431908647976,"(42.34682749921356, -71.14319086479756)","Brighton"
"222062075",801,NA,"ASSAULT - SIMPLE","B2",282,0,"2022-08-15 15:30:00",2022,8,"Monday",15,NA,"WASHINGTON ST",42.3286628355561,-71.0856340118355,"(42.32866283555608, -71.08563401183545)","Roxbury"
"222062220",616,NA,"LARCENY THEFT OF BICYCLE","D4",NA,0,"2022-08-15 15:41:00",2022,8,"Monday",15,NA,"BOYLSTON ST",42.3493247128501,-71.0801480124617,"(42.34932471285015, -71.0801480124617)","Back Bay"
"222062080",613,NA,"LARCENY SHOPLIFTING","C6",NA,0,"2022-08-15 15:44:00",2022,8,"Monday",15,NA,"SEAPORT BLVD",42.3527561677271,-71.0474812747929,"(42.352756167727144, -71.04748127479294)","South Boston Waterfront"
"222062089",613,NA,"LARCENY SHOPLIFTING","A1",NA,0,"2022-08-15 16:08:00",2022,8,"Monday",16,NA,"NORTH ST",42.3604509549861,-71.0564401824253,"(42.36045095498606, -71.05644018242528)","Downtown"
"222062126",1402,NA,"VANDALISM","B2",NA,0,"2022-08-15 16:41:00",2022,8,"Monday",16,NA,"TREMONT ST",42.3330809738128,-71.101653762924,"(42.333080973812834, -71.10165376292404)","Mission Hill"
"222062090",619,NA,"LARCENY ALL OTHERS","C11",355,0,"2022-08-15 16:49:00",2022,8,"Monday",16,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222063285",615,NA,"LARCENY THEFT OF MV PARTS & ACCESSORIES","D14",778,0,"2022-08-15 17:00:00",2022,8,"Monday",17,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062098",1402,NA,"VANDALISM","C6",NA,0,"2022-08-15 17:08:00",2022,8,"Monday",17,NA,"MASSACHUSETTS AVE",42.3315214827848,-71.0708530659426,"(42.33152148278479, -71.0708530659426)","South End"
"222062119",1402,NA,"VANDALISM","B2",294,0,"2022-08-15 17:52:00",2022,8,"Monday",17,NA,"ALPINE ST",42.3254516509144,-71.0867798287628,"(42.32545165091436, -71.08677982876281)","Roxbury"
"222062125",616,NA,"LARCENY THEFT OF BICYCLE","A1",NA,0,"2022-08-15 18:00:00",2022,8,"Monday",18,NA,"WASHINGTON ST",42.3559193485328,-71.0600053898203,"(42.35591934853282, -71.06000538982026)","Downtown"
"222062457",616,NA,"LARCENY THEFT OF BICYCLE","D14",778,0,"2022-08-15 18:00:00",2022,8,"Monday",18,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062121",613,NA,"LARCENY SHOPLIFTING","E13",NA,0,"2022-08-15 18:11:00",2022,8,"Monday",18,NA,"COLUMBUS AVE",42.3177153418413,-71.0982304886753,"(42.31771534184127, -71.09823048867534)","Roxbury"
"222062131",423,NA,"ASSAULT - AGGRAVATED","D14",792,0,"2022-08-15 18:45:00",2022,8,"Monday",18,NA,"KELTON ST",42.3473141256964,-71.1377045574051,"(42.347314125696435, -71.13770455740506)","Allston"
"222062139",1402,NA,"VANDALISM","C6",NA,0,"2022-08-15 19:06:00",2022,8,"Monday",19,NA,"D ST & W SECOND ST
SOUTH BOSTON  MA 02127
UNITED S",42.340148000168,-71.0492680294224,"(42.340148000168014, -71.04926802942236)","South Boston"
"222062177",1402,NA,"VANDALISM","E18",NA,0,"2022-08-15 19:17:00",2022,8,"Monday",19,NA,"MANNING ST",42.2796684485603,-71.1145575957669,"(42.27966844856027, -71.11455759576693)","Roslindale"
"222062152",613,NA,"LARCENY SHOPLIFTING","E5",NA,0,"2022-08-15 19:23:00",2022,8,"Monday",19,NA,"WASHINGTON ST",42.2758179916097,-71.1399125925088,"(42.275817991609685, -71.13991259250876)","Roslindale"
"222062143",619,NA,"LARCENY ALL OTHERS","B2",NA,0,"2022-08-15 19:30:00",2022,8,"Monday",19,NA,"WASHINGTON ST",42.3064928298065,-71.0818067682928,"(42.30649282980647, -71.08180676829282)","Roxbury"
"222062308",616,NA,"LARCENY THEFT OF BICYCLE","D14",778,0,"2022-08-15 19:45:00",2022,8,"Monday",19,NA,"WASHINGTON ST",42.3490560003051,-71.1504984997502,"(42.34905600030506, -71.15049849975023)","Brighton"
"222062341",1402,NA,"VANDALISM","B2",NA,0,"2022-08-15 20:00:00",2022,8,"Monday",20,NA,"PARK VIEW ST",42.311094659807,-71.0923846263871,"(42.311094659807, -71.09238462638706)","Roxbury"
"222062159",423,NA,"ASSAULT - AGGRAVATED","D4",NA,0,"2022-08-15 20:12:00",2022,8,"Monday",20,NA,"ALBANY ST",42.3342884065942,-71.072395175438,"(42.334288406594155, -71.07239517543796)","South End"
"222062168",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-15 20:25:00",2022,8,"Monday",20,NA,"SOUTHAMPTON ST",42.3296210726493,-71.0576382733102,"(42.32962107264925, -71.0576382733102)","South Boston"
"222062195",801,NA,"ASSAULT - SIMPLE","B2",NA,0,"2022-08-15 20:29:00",2022,8,"Monday",20,NA,"MOUNT PLEASANT AVE",42.3281945832152,-71.0793342948539,"(42.32819458321523, -71.07933429485394)","Roxbury"
"222062268",301,NA,"ROBBERY","E5",691,0,"2022-08-15 21:25:00",2022,8,"Monday",21,NA,"CENTRE ST",42.2870935525911,-71.1482212837716,"(42.28709355259107, -71.14822128377165)","West Roxbury"
"222062191",423,NA,"ASSAULT - AGGRAVATED","A7",NA,0,"2022-08-15 21:41:00",2022,8,"Monday",21,NA,"CENTRAL SQ",42.3754475332491,-71.0392748168721,"(42.375447533249066, -71.0392748168721)","East Boston"
"222062313",1402,NA,"VANDALISM","C11",355,0,"2022-08-15 22:00:00",2022,8,"Monday",22,NA,"GIBSON ST",42.2975553295965,-71.0597091024257,"(42.29755532959655, -71.05970910242573)","Dorchester"
"222062208",1402,NA,"VANDALISM","C11",NA,0,"2022-08-15 22:58:00",2022,8,"Monday",22,NA,"COLUMBIA RD",42.3200827117179,-71.0603943874758,"(42.32008271171789, -71.06039438747581)","Dorchester"
"222062230",520,NA,"BURGLARY - RESIDENTIAL","C6",NA,0,"2022-08-16 00:14:00",2022,8,"Tuesday",0,NA,"W EIGHTH ST",42.3350666973246,-71.0538823852532,"(42.33506669732459, -71.05388238525316)","South Boston"
"222062218",423,NA,"ASSAULT - AGGRAVATED","C6",NA,0,"2022-08-16 00:20:00",2022,8,"Tuesday",0,NA,"SLEEPER ST",42.3521752403929,-71.0491342451509,"(42.35217524039288, -71.04913424515091)","Downtown"
